2024-07-12 19:14:44 {'yaw': 0, 'pitch': 0, 'roll': 0, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': 0}
2024-07-12 19:14:44 {'yaw': 3515, 'pitch': 20, 'roll': 36, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': -7}
2024-07-12 19:14:44 {'yaw': 3511, 'pitch': 20, 'roll': 37, 'x_acceleration': -1, 'y_acceleration': -1, 'z_acceleration': -3}
2024-07-12 19:14:44 {'yaw': 3511, 'pitch': 20, 'roll': 37, 'x_acceleration': -1, 'y_acceleration': -1, 'z_acceleration': -3}
2024-07-12 19:14:44 {'yaw': 3506, 'pitch': 20, 'roll': 37, 'x_acceleration': -1, 'y_acceleration': -2, 'z_acceleration': 0}
2024-07-12 19:14:44 {'yaw': 3506, 'pitch': 20, 'roll': 37, 'x_acceleration': -1, 'y_acceleration': -2, 'z_acceleration': 0}
2024-07-12 19:14:44 {'yaw': 3501, 'pitch': 20, 'roll': 38, 'x_acceleration': 1, 'y_acceleration': -3, 'z_acceleration': 0}
2024-07-12 19:14:44 {'yaw': 3497, 'pitch': 20, 'roll': 38, 'x_acceleration': 2, 'y_acceleration': -2, 'z_acceleration': -4}
2024-07-12 19:14:44 {'yaw': 3497, 'pitch': 20, 'roll': 38, 'x_acceleration': 2, 'y_acceleration': -2, 'z_acceleration': -4}
2024-07-12 19:14:44 {'yaw': 3493, 'pitch': 20, 'roll': 38, 'x_acceleration': 1, 'y_acceleration': 0, 'z_acceleration': -10}
2024-07-12 19:14:44 {'yaw': 3493, 'pitch': 20, 'roll': 38, 'x_acceleration': 1, 'y_acceleration': 0, 'z_acceleration': -10}
2024-07-12 19:14:44 {'yaw': 3488, 'pitch': 21, 'roll': 38, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': -8}
2024-07-12 19:14:44 {'yaw': 3483, 'pitch': 21, 'roll': 38, 'x_acceleration': -3, 'y_acceleration': 0, 'z_acceleration': -3}
2024-07-12 19:14:44 {'yaw': 3483, 'pitch': 21, 'roll': 38, 'x_acceleration': -3, 'y_acceleration': 0, 'z_acceleration': -3}
2024-07-12 19:14:44 {'yaw': 3479, 'pitch': 21, 'roll': 39, 'x_acceleration': -6, 'y_acceleration': 0, 'z_acceleration': 3}
2024-07-12 19:14:44 {'yaw': 3479, 'pitch': 21, 'roll': 39, 'x_acceleration': -6, 'y_acceleration': 0, 'z_acceleration': 3}
2024-07-12 19:14:44 {'yaw': 3474, 'pitch': 21, 'roll': 40, 'x_acceleration': -4, 'y_acceleration': 2, 'z_acceleration': -2}
2024-07-12 19:14:44 {'yaw': 3474, 'pitch': 21, 'roll': 40, 'x_acceleration': -1, 'y_acceleration': 2, 'z_acceleration': -5}
2024-07-12 19:14:44 {'yaw': 3470, 'pitch': 21, 'roll': 40, 'x_acceleration': -1, 'y_acceleration': 2, 'z_acceleration': -5}
2024-07-12 19:14:44 {'yaw': 3465, 'pitch': 20, 'roll': 40, 'x_acceleration': 0, 'y_acceleration': 1, 'z_acceleration': -8}
2024-07-12 19:14:44 {'yaw': 3465, 'pitch': 20, 'roll': 40, 'x_acceleration': 0, 'y_acceleration': 1, 'z_acceleration': -8}
2024-07-12 19:14:44 {'yaw': 3461, 'pitch': 20, 'roll': 40, 'x_acceleration': -3, 'y_acceleration': 0, 'z_acceleration': -7}
2024-07-12 19:14:44 {'yaw': 3456, 'pitch': 20, 'roll': 40, 'x_acceleration': -3, 'y_acceleration': -2, 'z_acceleration': -4}
2024-07-12 19:14:44 {'yaw': 3456, 'pitch': 20, 'roll': 40, 'x_acceleration': -3, 'y_acceleration': -2, 'z_acceleration': -4}
2024-07-12 19:14:44 {'yaw': 3451, 'pitch': 20, 'roll': 41, 'x_acceleration': -2, 'y_acceleration': -2, 'z_acceleration': -3}
2024-07-12 19:14:44 {'yaw': 3451, 'pitch': 20, 'roll': 41, 'x_acceleration': -2, 'y_acceleration': -2, 'z_acceleration': -3}
2024-07-12 19:14:44 {'yaw': 3447, 'pitch': 20, 'roll': 41, 'x_acceleration': 0, 'y_acceleration': -1, 'z_acceleration': -3}
2024-07-12 19:14:44 {'yaw': 3442, 'pitch': 20, 'roll': 41, 'x_acceleration': 0, 'y_acceleration': 1, 'z_acceleration': -7}
2024-07-12 19:14:44 {'yaw': 3442, 'pitch': 20, 'roll': 41, 'x_acceleration': 0, 'y_acceleration': 1, 'z_acceleration': -7}
2024-07-12 19:14:44 {'yaw': 3438, 'pitch': 20, 'roll': 41, 'x_acceleration': -1, 'y_acceleration': 2, 'z_acceleration': -9}
2024-07-12 19:14:44 {'yaw': 3438, 'pitch': 20, 'roll': 41, 'x_acceleration': -1, 'y_acceleration': 2, 'z_acceleration': -9}
2024-07-12 19:14:44 {'yaw': 3433, 'pitch': 20, 'roll': 41, 'x_acceleration': -2, 'y_acceleration': 2, 'z_acceleration': -8}
2024-07-12 19:14:44 {'yaw': 3428, 'pitch': 20, 'roll': 41, 'x_acceleration': -2, 'y_acceleration': 2, 'z_acceleration': -7}
2024-07-12 19:14:44 {'yaw': 3428, 'pitch': 20, 'roll': 41, 'x_acceleration': -2, 'y_acceleration': 2, 'z_acceleration': -7}
2024-07-12 19:14:44 {'yaw': 3423, 'pitch': 20, 'roll': 41, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': -6}
2024-07-12 19:14:44 {'yaw': 3423, 'pitch': 20, 'roll': 41, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': -6}
2024-07-12 19:14:44 {'yaw': 3418, 'pitch': 20, 'roll': 41, 'x_acceleration': 0, 'y_acceleration': -2, 'z_acceleration': -5}
2024-07-12 19:14:44 {'yaw': 3413, 'pitch': 20, 'roll': 42, 'x_acceleration': 0, 'y_acceleration': -4, 'z_acceleration': -3}
2024-07-12 19:14:44 {'yaw': 3413, 'pitch': 20, 'roll': 42, 'x_acceleration': 0, 'y_acceleration': -4, 'z_acceleration': -3}
2024-07-12 19:14:44 {'yaw': 3408, 'pitch': 20, 'roll': 42, 'x_acceleration': -1, 'y_acceleration': -2, 'z_acceleration': -1}
2024-07-12 19:14:44 {'yaw': 3408, 'pitch': 20, 'roll': 42, 'x_acceleration': -1, 'y_acceleration': -2, 'z_acceleration': -1}
2024-07-12 19:14:44 {'yaw': 3403, 'pitch': 21, 'roll': 43, 'x_acceleration': -4, 'y_acceleration': 1, 'z_acceleration': 4}
2024-07-12 19:14:44 {'yaw': 3399, 'pitch': 21, 'roll': 43, 'x_acceleration': -6, 'y_acceleration': 5, 'z_acceleration': 4}
2024-07-12 19:14:44 {'yaw': 3399, 'pitch': 21, 'roll': 43, 'x_acceleration': -6, 'y_acceleration': 5, 'z_acceleration': 4}
2024-07-12 19:14:44 {'yaw': 3394, 'pitch': 21, 'roll': 43, 'x_acceleration': -4, 'y_acceleration': 4, 'z_acceleration': 0}
2024-07-12 19:14:44 {'yaw': 3394, 'pitch': 21, 'roll': 43, 'x_acceleration': -4, 'y_acceleration': 4, 'z_acceleration': 0}
2024-07-12 19:14:44 {'yaw': 3389, 'pitch': 20, 'roll': 44, 'x_acceleration': -3, 'y_acceleration': 0, 'z_acceleration': -16}
2024-07-12 19:14:44 {'yaw': 3385, 'pitch': 20, 'roll': 44, 'x_acceleration': -5, 'y_acceleration': -1, 'z_acceleration': -15}
2024-07-12 19:14:44 {'yaw': 3385, 'pitch': 20, 'roll': 44, 'x_acceleration': -5, 'y_acceleration': -1, 'z_acceleration': -15}
2024-07-12 19:14:44 {'yaw': 3380, 'pitch': 19, 'roll': 44, 'x_acceleration': -5, 'y_acceleration': -2, 'z_acceleration': -9}
2024-07-12 19:14:44 {'yaw': 3380, 'pitch': 19, 'roll': 44, 'x_acceleration': -5, 'y_acceleration': -2, 'z_acceleration': -9}
2024-07-12 19:14:44 {'yaw': 3375, 'pitch': 19, 'roll': 45, 'x_acceleration': -4, 'y_acceleration': -2, 'z_acceleration': 0}
2024-07-12 19:14:44 {'yaw': 3370, 'pitch': 19, 'roll': 45, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': 0}
2024-07-12 19:14:44 {'yaw': 3370, 'pitch': 19, 'roll': 45, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': 0}
2024-07-12 19:14:44 {'yaw': 3366, 'pitch': 19, 'roll': 45, 'x_acceleration': 0, 'y_acceleration': -1, 'z_acceleration': -5}
2024-07-12 19:14:44 {'yaw': 3366, 'pitch': 19, 'roll': 45, 'x_acceleration': 0, 'y_acceleration': -1, 'z_acceleration': -5}
2024-07-12 19:14:44 {'yaw': 3361, 'pitch': 19, 'roll': 45, 'x_acceleration': 0, 'y_acceleration': -1, 'z_acceleration': -9}
2024-07-12 19:14:44 {'yaw': 3356, 'pitch': 19, 'roll': 45, 'x_acceleration': -3, 'y_acceleration': 1, 'z_acceleration': -9}
2024-07-12 19:14:44 {'yaw': 3356, 'pitch': 19, 'roll': 45, 'x_acceleration': -3, 'y_acceleration': 1, 'z_acceleration': -9}
2024-07-12 19:14:44 {'yaw': 3351, 'pitch': 19, 'roll': 45, 'x_acceleration': -2, 'y_acceleration': 2, 'z_acceleration': -6}
2024-07-12 19:14:44 {'yaw': 3351, 'pitch': 19, 'roll': 45, 'x_acceleration': -2, 'y_acceleration': 2, 'z_acceleration': -6}
2024-07-12 19:14:44 {'yaw': 3346, 'pitch': 19, 'roll': 46, 'x_acceleration': -2, 'y_acceleration': 3, 'z_acceleration': -7}
2024-07-12 19:14:44 {'yaw': 3341, 'pitch': 19, 'roll': 46, 'x_acceleration': -2, 'y_acceleration': 2, 'z_acceleration': -8}
2024-07-12 19:14:44 {'yaw': 3341, 'pitch': 19, 'roll': 46, 'x_acceleration': -2, 'y_acceleration': 2, 'z_acceleration': -8}
2024-07-12 19:14:44 {'yaw': 3336, 'pitch': 19, 'roll': 46, 'x_acceleration': -1, 'y_acceleration': -1, 'z_acceleration': -8}
2024-07-12 19:14:44 {'yaw': 3336, 'pitch': 19, 'roll': 46, 'x_acceleration': -1, 'y_acceleration': -1, 'z_acceleration': -8}
2024-07-12 19:14:44 {'yaw': 3331, 'pitch': 19, 'roll': 46, 'x_acceleration': 0, 'y_acceleration': -3, 'z_acceleration': -3}
2024-07-12 19:14:44 {'yaw': 3331, 'pitch': 19, 'roll': 46, 'x_acceleration': -1, 'y_acceleration': -3, 'z_acceleration': 5}
2024-07-12 19:14:44 {'yaw': 3326, 'pitch': 19, 'roll': 46, 'x_acceleration': -1, 'y_acceleration': -3, 'z_acceleration': 5}
2024-07-12 19:14:44 {'yaw': 3321, 'pitch': 20, 'roll': 46, 'x_acceleration': -2, 'y_acceleration': 0, 'z_acceleration': 14}
2024-07-12 19:14:45 {'yaw': 3321, 'pitch': 20, 'roll': 46, 'x_acceleration': -2, 'y_acceleration': 0, 'z_acceleration': 14}
2024-07-12 19:14:45 {'yaw': 3316, 'pitch': 20, 'roll': 47, 'x_acceleration': -3, 'y_acceleration': 7, 'z_acceleration': 1}
2024-07-12 19:14:45 {'yaw': 3311, 'pitch': 19, 'roll': 48, 'x_acceleration': -2, 'y_acceleration': 5, 'z_acceleration': -16}
2024-07-12 19:14:45 {'yaw': 3311, 'pitch': 19, 'roll': 48, 'x_acceleration': -2, 'y_acceleration': 5, 'z_acceleration': -16}
2024-07-12 19:14:45 {'yaw': 3306, 'pitch': 18, 'roll': 48, 'x_acceleration': -4, 'y_acceleration': 0, 'z_acceleration': -23}
2024-07-12 19:14:45 {'yaw': 3306, 'pitch': 18, 'roll': 48, 'x_acceleration': -4, 'y_acceleration': 0, 'z_acceleration': -23}
2024-07-12 19:14:45 {'yaw': 3302, 'pitch': 18, 'roll': 48, 'x_acceleration': -4, 'y_acceleration': -3, 'z_acceleration': -18}
2024-07-12 19:14:45 {'yaw': 3297, 'pitch': 18, 'roll': 48, 'x_acceleration': -2, 'y_acceleration': -2, 'z_acceleration': 3}
2024-07-12 19:14:45 {'yaw': 3297, 'pitch': 18, 'roll': 48, 'x_acceleration': -2, 'y_acceleration': -2, 'z_acceleration': 3}
2024-07-12 19:14:45 {'yaw': 3293, 'pitch': 18, 'roll': 49, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': 4}
2024-07-12 19:14:45 {'yaw': 3293, 'pitch': 18, 'roll': 49, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': 4}
2024-07-12 19:14:45 {'yaw': 3288, 'pitch': 18, 'roll': 49, 'x_acceleration': -1, 'y_acceleration': 0, 'z_acceleration': -1}
2024-07-12 19:14:45 {'yaw': 3283, 'pitch': 18, 'roll': 49, 'x_acceleration': -3, 'y_acceleration': 0, 'z_acceleration': -11}
2024-07-12 19:14:45 {'yaw': 3283, 'pitch': 18, 'roll': 49, 'x_acceleration': -3, 'y_acceleration': 0, 'z_acceleration': -11}
2024-07-12 19:14:45 {'yaw': 3279, 'pitch': 18, 'roll': 49, 'x_acceleration': -3, 'y_acceleration': -1, 'z_acceleration': -8}
2024-07-12 19:14:45 {'yaw': 3279, 'pitch': 18, 'roll': 49, 'x_acceleration': -3, 'y_acceleration': -1, 'z_acceleration': -8}
2024-07-12 19:14:45 {'yaw': 3274, 'pitch': 18, 'roll': 50, 'x_acceleration': -3, 'y_acceleration': 0, 'z_acceleration': -6}
2024-07-12 19:14:45 {'yaw': 3270, 'pitch': 18, 'roll': 50, 'x_acceleration': -3, 'y_acceleration': 0, 'z_acceleration': -5}
2024-07-12 19:14:45 {'yaw': 3270, 'pitch': 18, 'roll': 50, 'x_acceleration': -3, 'y_acceleration': 0, 'z_acceleration': -5}
2024-07-12 19:14:45 {'yaw': 3265, 'pitch': 18, 'roll': 50, 'x_acceleration': -3, 'y_acceleration': 1, 'z_acceleration': -9}
2024-07-12 19:14:45 {'yaw': 3265, 'pitch': 18, 'roll': 50, 'x_acceleration': -3, 'y_acceleration': 1, 'z_acceleration': -9}
2024-07-12 19:14:45 {'yaw': 3260, 'pitch': 17, 'roll': 50, 'x_acceleration': -2, 'y_acceleration': 0, 'z_acceleration': -10}
2024-07-12 19:14:45 {'yaw': 3255, 'pitch': 17, 'roll': 50, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': -10}
2024-07-12 19:14:45 {'yaw': 3255, 'pitch': 17, 'roll': 50, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': -10}
2024-07-12 19:14:45 {'yaw': 3250, 'pitch': 18, 'roll': 50, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': -7}
2024-07-12 19:14:45 {'yaw': 3250, 'pitch': 18, 'roll': 50, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': -7}
2024-07-12 19:14:45 {'yaw': 3244, 'pitch': 18, 'roll': 50, 'x_acceleration': -2, 'y_acceleration': 0, 'z_acceleration': 7}
2024-07-12 19:14:45 {'yaw': 3239, 'pitch': 18, 'roll': 50, 'x_acceleration': -5, 'y_acceleration': 3, 'z_acceleration': 18}
2024-07-12 19:14:45 {'yaw': 3239, 'pitch': 18, 'roll': 50, 'x_acceleration': -5, 'y_acceleration': 3, 'z_acceleration': 18}
2024-07-12 19:14:45 {'yaw': 3234, 'pitch': 18, 'roll': 50, 'x_acceleration': -7, 'y_acceleration': 5, 'z_acceleration': 18}
2024-07-12 19:14:45 {'yaw': 3234, 'pitch': 18, 'roll': 50, 'x_acceleration': -7, 'y_acceleration': 5, 'z_acceleration': 18}
2024-07-12 19:14:45 {'yaw': 3229, 'pitch': 18, 'roll': 51, 'x_acceleration': -5, 'y_acceleration': 4, 'z_acceleration': -2}
2024-07-12 19:14:45 {'yaw': 3224, 'pitch': 17, 'roll': 51, 'x_acceleration': -5, 'y_acceleration': -2, 'z_acceleration': -26}
2024-07-12 19:14:45 {'yaw': 3224, 'pitch': 17, 'roll': 51, 'x_acceleration': -5, 'y_acceleration': -2, 'z_acceleration': -26}
2024-07-12 19:14:45 {'yaw': 3220, 'pitch': 16, 'roll': 51, 'x_acceleration': -2, 'y_acceleration': -3, 'z_acceleration': -20}
2024-07-12 19:14:45 {'yaw': 3220, 'pitch': 16, 'roll': 51, 'x_acceleration': -2, 'y_acceleration': -3, 'z_acceleration': -20}
2024-07-12 19:14:45 {'yaw': 3215, 'pitch': 16, 'roll': 52, 'x_acceleration': 0, 'y_acceleration': -1, 'z_acceleration': -2}
2024-07-12 19:14:45 {'yaw': 3210, 'pitch': 16, 'roll': 52, 'x_acceleration': -1, 'y_acceleration': 3, 'z_acceleration': 5}
2024-07-12 19:14:45 {'yaw': 3210, 'pitch': 16, 'roll': 52, 'x_acceleration': -1, 'y_acceleration': 3, 'z_acceleration': 5}
2024-07-12 19:14:45 {'yaw': 3205, 'pitch': 16, 'roll': 52, 'x_acceleration': -5, 'y_acceleration': 4, 'z_acceleration': -4}
2024-07-12 19:14:45 {'yaw': 3205, 'pitch': 16, 'roll': 52, 'x_acceleration': -5, 'y_acceleration': 4, 'z_acceleration': -4}
2024-07-12 19:14:45 {'yaw': 3200, 'pitch': 16, 'roll': 52, 'x_acceleration': -7, 'y_acceleration': 3, 'z_acceleration': -10}
