2024-07-12 19:31:35 {'yaw': 0, 'pitch': 0, 'roll': 0, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': 0}
2024-07-12 19:31:36 {'yaw': 3590, 'pitch': 19, 'roll': 33, 'x_acceleration': 1, 'y_acceleration': 0, 'z_acceleration': -3}
2024-07-12 19:31:36 {'yaw': 3588, 'pitch': 19, 'roll': 33, 'x_acceleration': 5, 'y_acceleration': 0, 'z_acceleration': -1}
2024-07-12 19:31:36 {'yaw': 3586, 'pitch': 20, 'roll': 33, 'x_acceleration': 0, 'y_acceleration': 3, 'z_acceleration': -9}
2024-07-12 19:31:36 {'yaw': 3586, 'pitch': 20, 'roll': 33, 'x_acceleration': 0, 'y_acceleration': 3, 'z_acceleration': -9}
2024-07-12 19:31:36 {'yaw': 3585, 'pitch': 19, 'roll': 34, 'x_acceleration': 1, 'y_acceleration': 0, 'z_acceleration': -5}
2024-07-12 19:31:36 {'yaw': 3585, 'pitch': 19, 'roll': 34, 'x_acceleration': 1, 'y_acceleration': 0, 'z_acceleration': -5}
2024-07-12 19:31:36 {'yaw': 3583, 'pitch': 19, 'roll': 34, 'x_acceleration': 2, 'y_acceleration': 0, 'z_acceleration': -8}
2024-07-12 19:31:36 {'yaw': 3583, 'pitch': 19, 'roll': 34, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': -2}
2024-07-12 19:31:36 {'yaw': 3581, 'pitch': 19, 'roll': 34, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': -2}
2024-07-12 19:31:36 {'yaw': 3579, 'pitch': 20, 'roll': 34, 'x_acceleration': -1, 'y_acceleration': 3, 'z_acceleration': -8}
2024-07-12 19:31:36 {'yaw': 3579, 'pitch': 20, 'roll': 34, 'x_acceleration': -1, 'y_acceleration': 3, 'z_acceleration': -8}
2024-07-12 19:31:36 {'yaw': 3576, 'pitch': 20, 'roll': 34, 'x_acceleration': 0, 'y_acceleration': 2, 'z_acceleration': -4}
2024-07-12 19:31:36 {'yaw': 3576, 'pitch': 20, 'roll': 34, 'x_acceleration': 0, 'y_acceleration': 2, 'z_acceleration': -4}
2024-07-12 19:31:36 {'yaw': 3574, 'pitch': 20, 'roll': 34, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': -5}
2024-07-12 19:31:36 {'yaw': 3574, 'pitch': 20, 'roll': 34, 'x_acceleration': -1, 'y_acceleration': -1, 'z_acceleration': -4}
2024-07-12 19:31:36 {'yaw': 3571, 'pitch': 20, 'roll': 34, 'x_acceleration': -1, 'y_acceleration': -1, 'z_acceleration': -4}
2024-07-12 19:31:36 {'yaw': 3569, 'pitch': 20, 'roll': 34, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': -6}
2024-07-12 19:31:36 {'yaw': 3569, 'pitch': 20, 'roll': 34, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': -6}
2024-07-12 19:31:36 {'yaw': 3566, 'pitch': 20, 'roll': 35, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': -7}
2024-07-12 19:31:36 {'yaw': 3566, 'pitch': 20, 'roll': 35, 'x_acceleration': 0, 'y_acceleration': -1, 'z_acceleration': -5}
2024-07-12 19:31:36 {'yaw': 3563, 'pitch': 20, 'roll': 35, 'x_acceleration': 0, 'y_acceleration': -1, 'z_acceleration': -5}
2024-07-12 19:31:36 {'yaw': 3563, 'pitch': 20, 'roll': 35, 'x_acceleration': 1, 'y_acceleration': 0, 'z_acceleration': -6}
2024-07-12 19:31:36 {'yaw': 3560, 'pitch': 20, 'roll': 35, 'x_acceleration': 1, 'y_acceleration': 0, 'z_acceleration': -6}
2024-07-12 19:31:36 {'yaw': 3556, 'pitch': 20, 'roll': 35, 'x_acceleration': 1, 'y_acceleration': -1, 'z_acceleration': -7}
2024-07-12 19:31:36 {'yaw': 3556, 'pitch': 20, 'roll': 35, 'x_acceleration': 1, 'y_acceleration': -1, 'z_acceleration': -7}
2024-07-12 19:31:36 {'yaw': 3553, 'pitch': 20, 'roll': 35, 'x_acceleration': 1, 'y_acceleration': 0, 'z_acceleration': -6}
2024-07-12 19:31:36 {'yaw': 3553, 'pitch': 20, 'roll': 35, 'x_acceleration': 3, 'y_acceleration': 2, 'z_acceleration': -6}
2024-07-12 19:31:36 {'yaw': 3550, 'pitch': 20, 'roll': 35, 'x_acceleration': 3, 'y_acceleration': 2, 'z_acceleration': -6}
2024-07-12 19:31:36 {'yaw': 3546, 'pitch': 20, 'roll': 36, 'x_acceleration': 3, 'y_acceleration': 4, 'z_acceleration': -3}
2024-07-12 19:31:36 {'yaw': 3546, 'pitch': 20, 'roll': 36, 'x_acceleration': 3, 'y_acceleration': 4, 'z_acceleration': -3}
2024-07-12 19:31:36 {'yaw': 3541, 'pitch': 21, 'roll': 36, 'x_acceleration': 4, 'y_acceleration': 5, 'z_acceleration': -1}
2024-07-12 19:31:36 {'yaw': 3541, 'pitch': 21, 'roll': 36, 'x_acceleration': 2, 'y_acceleration': 6, 'z_acceleration': -2}
2024-07-12 19:31:36 {'yaw': 3538, 'pitch': 21, 'roll': 35, 'x_acceleration': 2, 'y_acceleration': 6, 'z_acceleration': -2}
2024-07-12 19:31:36 {'yaw': 3534, 'pitch': 21, 'roll': 35, 'x_acceleration': -5, 'y_acceleration': 2, 'z_acceleration': -2}
2024-07-12 19:31:36 {'yaw': 3534, 'pitch': 21, 'roll': 35, 'x_acceleration': -5, 'y_acceleration': 2, 'z_acceleration': -2}
2024-07-12 19:31:36 {'yaw': 3530, 'pitch': 20, 'roll': 35, 'x_acceleration': -7, 'y_acceleration': 1, 'z_acceleration': -1}
2024-07-12 19:31:36 {'yaw': 3530, 'pitch': 20, 'roll': 35, 'x_acceleration': -6, 'y_acceleration': 0, 'z_acceleration': -3}
2024-07-12 19:31:36 {'yaw': 3526, 'pitch': 20, 'roll': 35, 'x_acceleration': -6, 'y_acceleration': 0, 'z_acceleration': -3}
2024-07-12 19:31:36 {'yaw': 3522, 'pitch': 20, 'roll': 36, 'x_acceleration': -4, 'y_acceleration': -1, 'z_acceleration': -6}
2024-07-12 19:31:36 {'yaw': 3522, 'pitch': 20, 'roll': 36, 'x_acceleration': -4, 'y_acceleration': -1, 'z_acceleration': -6}
2024-07-12 19:31:36 {'yaw': 3518, 'pitch': 20, 'roll': 36, 'x_acceleration': -1, 'y_acceleration': -2, 'z_acceleration': -12}
2024-07-12 19:31:36 {'yaw': 3518, 'pitch': 20, 'roll': 36, 'x_acceleration': 0, 'y_acceleration': -3, 'z_acceleration': -8}
2024-07-12 19:31:36 {'yaw': 3513, 'pitch': 19, 'roll': 36, 'x_acceleration': 0, 'y_acceleration': -3, 'z_acceleration': -8}
2024-07-12 19:31:36 {'yaw': 3509, 'pitch': 19, 'roll': 37, 'x_acceleration': -2, 'y_acceleration': -2, 'z_acceleration': -4}
2024-07-12 19:31:36 {'yaw': 3509, 'pitch': 19, 'roll': 37, 'x_acceleration': -2, 'y_acceleration': -2, 'z_acceleration': -4}
2024-07-12 19:31:36 {'yaw': 3505, 'pitch': 19, 'roll': 37, 'x_acceleration': 0, 'y_acceleration': -3, 'z_acceleration': 3}
2024-07-12 19:31:36 {'yaw': 3501, 'pitch': 20, 'roll': 38, 'x_acceleration': 0, 'y_acceleration': -1, 'z_acceleration': 0}
2024-07-12 19:31:36 {'yaw': 3501, 'pitch': 20, 'roll': 38, 'x_acceleration': 0, 'y_acceleration': -1, 'z_acceleration': 0}
2024-07-12 19:31:36 {'yaw': 3496, 'pitch': 20, 'roll': 38, 'x_acceleration': 1, 'y_acceleration': 0, 'z_acceleration': -6}
2024-07-12 19:31:36 {'yaw': 3496, 'pitch': 20, 'roll': 38, 'x_acceleration': 1, 'y_acceleration': 0, 'z_acceleration': -6}
2024-07-12 19:31:36 {'yaw': 3492, 'pitch': 20, 'roll': 38, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': -9}
2024-07-12 19:31:36 {'yaw': 3492, 'pitch': 20, 'roll': 38, 'x_acceleration': -2, 'y_acceleration': 0, 'z_acceleration': -10}
2024-07-12 19:31:36 {'yaw': 3488, 'pitch': 20, 'roll': 38, 'x_acceleration': -2, 'y_acceleration': 0, 'z_acceleration': -10}
2024-07-12 19:31:36 {'yaw': 3483, 'pitch': 20, 'roll': 38, 'x_acceleration': -2, 'y_acceleration': 0, 'z_acceleration': -7}
2024-07-12 19:31:36 {'yaw': 3483, 'pitch': 20, 'roll': 38, 'x_acceleration': -2, 'y_acceleration': 0, 'z_acceleration': -7}
2024-07-12 19:31:36 {'yaw': 3479, 'pitch': 20, 'roll': 39, 'x_acceleration': -1, 'y_acceleration': -1, 'z_acceleration': -7}
2024-07-12 19:31:36 {'yaw': 3475, 'pitch': 20, 'roll': 39, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': -7}
2024-07-12 19:31:36 {'yaw': 3475, 'pitch': 20, 'roll': 39, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': -7}
2024-07-12 19:31:36 {'yaw': 3470, 'pitch': 21, 'roll': 39, 'x_acceleration': 2, 'y_acceleration': 4, 'z_acceleration': -4}
2024-07-12 19:31:36 {'yaw': 3470, 'pitch': 21, 'roll': 39, 'x_acceleration': 2, 'y_acceleration': 4, 'z_acceleration': -4}
2024-07-12 19:31:36 {'yaw': 3465, 'pitch': 21, 'roll': 39, 'x_acceleration': 1, 'y_acceleration': 5, 'z_acceleration': 0}
2024-07-12 19:31:36 {'yaw': 3461, 'pitch': 21, 'roll': 39, 'x_acceleration': -1, 'y_acceleration': 4, 'z_acceleration': 4}
2024-07-12 19:31:36 {'yaw': 3461, 'pitch': 21, 'roll': 39, 'x_acceleration': -1, 'y_acceleration': 4, 'z_acceleration': 4}
2024-07-12 19:31:36 {'yaw': 3456, 'pitch': 21, 'roll': 39, 'x_acceleration': -6, 'y_acceleration': 3, 'z_acceleration': 4}
2024-07-12 19:31:36 {'yaw': 3456, 'pitch': 21, 'roll': 39, 'x_acceleration': -6, 'y_acceleration': 3, 'z_acceleration': 4}
2024-07-12 19:31:36 {'yaw': 3451, 'pitch': 20, 'roll': 39, 'x_acceleration': -6, 'y_acceleration': 0, 'z_acceleration': -8}
2024-07-12 19:31:36 {'yaw': 3446, 'pitch': 20, 'roll': 40, 'x_acceleration': -4, 'y_acceleration': -2, 'z_acceleration': -13}
2024-07-12 19:31:36 {'yaw': 3446, 'pitch': 20, 'roll': 40, 'x_acceleration': -4, 'y_acceleration': -2, 'z_acceleration': -13}
2024-07-12 19:31:36 {'yaw': 3442, 'pitch': 20, 'roll': 40, 'x_acceleration': -1, 'y_acceleration': -1, 'z_acceleration': -13}
2024-07-12 19:31:36 {'yaw': 3442, 'pitch': 20, 'roll': 40, 'x_acceleration': -1, 'y_acceleration': -1, 'z_acceleration': -13}
2024-07-12 19:31:36 {'yaw': 3438, 'pitch': 20, 'roll': 40, 'x_acceleration': -1, 'y_acceleration': 1, 'z_acceleration': -5}
2024-07-12 19:31:36 {'yaw': 3433, 'pitch': 20, 'roll': 40, 'x_acceleration': -3, 'y_acceleration': 3, 'z_acceleration': -4}
2024-07-12 19:31:36 {'yaw': 3433, 'pitch': 20, 'roll': 40, 'x_acceleration': -3, 'y_acceleration': 3, 'z_acceleration': -4}
2024-07-12 19:31:36 {'yaw': 3428, 'pitch': 20, 'roll': 40, 'x_acceleration': -5, 'y_acceleration': 3, 'z_acceleration': -2}
2024-07-12 19:31:36 {'yaw': 3428, 'pitch': 20, 'roll': 40, 'x_acceleration': -5, 'y_acceleration': 3, 'z_acceleration': -2}
2024-07-12 19:31:36 {'yaw': 3423, 'pitch': 19, 'roll': 40, 'x_acceleration': -6, 'y_acceleration': 0, 'z_acceleration': 0}
2024-07-12 19:31:36 {'yaw': 3418, 'pitch': 19, 'roll': 41, 'x_acceleration': 0, 'y_acceleration': -7, 'z_acceleration': 0}
2024-07-12 19:31:36 {'yaw': 3418, 'pitch': 19, 'roll': 41, 'x_acceleration': 0, 'y_acceleration': -7, 'z_acceleration': 0}
2024-07-12 19:31:36 {'yaw': 3414, 'pitch': 19, 'roll': 41, 'x_acceleration': 1, 'y_acceleration': -5, 'z_acceleration': -3}
2024-07-12 19:31:36 {'yaw': 3414, 'pitch': 19, 'roll': 41, 'x_acceleration': 1, 'y_acceleration': -5, 'z_acceleration': -3}
2024-07-12 19:31:36 {'yaw': 3409, 'pitch': 19, 'roll': 42, 'x_acceleration': 3, 'y_acceleration': -3, 'z_acceleration': -9}
2024-07-12 19:31:36 {'yaw': 3409, 'pitch': 19, 'roll': 42, 'x_acceleration': 2, 'y_acceleration': -1, 'z_acceleration': -15}
2024-07-12 19:31:36 {'yaw': 3405, 'pitch': 20, 'roll': 42, 'x_acceleration': 2, 'y_acceleration': -1, 'z_acceleration': -15}
2024-07-12 19:31:36 {'yaw': 3400, 'pitch': 20, 'roll': 43, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': -11}
2024-07-12 19:31:36 {'yaw': 3400, 'pitch': 20, 'roll': 43, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': -11}
2024-07-12 19:31:36 {'yaw': 3395, 'pitch': 20, 'roll': 43, 'x_acceleration': 0, 'y_acceleration': 1, 'z_acceleration': -5}
2024-07-12 19:31:36 {'yaw': 3395, 'pitch': 20, 'roll': 43, 'x_acceleration': 0, 'y_acceleration': 2, 'z_acceleration': 2}
2024-07-12 19:31:36 {'yaw': 3390, 'pitch': 21, 'roll': 43, 'x_acceleration': 0, 'y_acceleration': 2, 'z_acceleration': 2}
2024-07-12 19:31:36 {'yaw': 3385, 'pitch': 21, 'roll': 43, 'x_acceleration': 0, 'y_acceleration': 4, 'z_acceleration': 5}
2024-07-12 19:31:36 {'yaw': 3385, 'pitch': 21, 'roll': 43, 'x_acceleration': 0, 'y_acceleration': 4, 'z_acceleration': 5}
2024-07-12 19:31:36 {'yaw': 3380, 'pitch': 21, 'roll': 43, 'x_acceleration': -6, 'y_acceleration': 4, 'z_acceleration': 6}
2024-07-12 19:31:36 {'yaw': 3375, 'pitch': 20, 'roll': 43, 'x_acceleration': -7, 'y_acceleration': 0, 'z_acceleration': -6}
2024-07-12 19:31:36 {'yaw': 3375, 'pitch': 20, 'roll': 43, 'x_acceleration': -7, 'y_acceleration': 0, 'z_acceleration': -6}
2024-07-12 19:31:36 {'yaw': 3371, 'pitch': 20, 'roll': 43, 'x_acceleration': -6, 'y_acceleration': -2, 'z_acceleration': -15}
2024-07-12 19:31:36 {'yaw': 3371, 'pitch': 20, 'roll': 43, 'x_acceleration': -6, 'y_acceleration': -2, 'z_acceleration': -15}
2024-07-12 19:31:36 {'yaw': 3366, 'pitch': 20, 'roll': 44, 'x_acceleration': 0, 'y_acceleration': -5, 'z_acceleration': -12}
2024-07-12 19:31:36 {'yaw': 3361, 'pitch': 20, 'roll': 45, 'x_acceleration': 1, 'y_acceleration': -1, 'z_acceleration': -4}
2024-07-12 19:31:36 {'yaw': 3361, 'pitch': 20, 'roll': 45, 'x_acceleration': 1, 'y_acceleration': -1, 'z_acceleration': -4}
2024-07-12 19:31:36 {'yaw': 3356, 'pitch': 20, 'roll': 45, 'x_acceleration': -1, 'y_acceleration': 2, 'z_acceleration': -1}
2024-07-12 19:31:36 {'yaw': 3356, 'pitch': 20, 'roll': 45, 'x_acceleration': -1, 'y_acceleration': 2, 'z_acceleration': -1}
2024-07-12 19:31:36 {'yaw': 3352, 'pitch': 20, 'roll': 45, 'x_acceleration': -2, 'y_acceleration': 4, 'z_acceleration': -3}
2024-07-12 19:31:36 {'yaw': 3347, 'pitch': 20, 'roll': 45, 'x_acceleration': -6, 'y_acceleration': 0, 'z_acceleration': -9}
2024-07-12 19:31:36 {'yaw': 3347, 'pitch': 20, 'roll': 45, 'x_acceleration': -6, 'y_acceleration': 0, 'z_acceleration': -9}
2024-07-12 19:31:36 {'yaw': 3342, 'pitch': 19, 'roll': 45, 'x_acceleration': -5, 'y_acceleration': -1, 'z_acceleration': -8}
2024-07-12 19:31:36 {'yaw': 3342, 'pitch': 19, 'roll': 45, 'x_acceleration': -5, 'y_acceleration': -1, 'z_acceleration': -8}
2024-07-12 19:31:36 {'yaw': 3337, 'pitch': 19, 'roll': 45, 'x_acceleration': -3, 'y_acceleration': -3, 'z_acceleration': -3}
2024-07-12 19:31:36 {'yaw': 3332, 'pitch': 19, 'roll': 45, 'x_acceleration': -1, 'y_acceleration': -5, 'z_acceleration': 0}
2024-07-12 19:31:36 {'yaw': 3332, 'pitch': 19, 'roll': 45, 'x_acceleration': -1, 'y_acceleration': -5, 'z_acceleration': 0}
2024-07-12 19:31:36 {'yaw': 3328, 'pitch': 19, 'roll': 45, 'x_acceleration': 1, 'y_acceleration': -5, 'z_acceleration': -1}
2024-07-12 19:31:36 {'yaw': 3328, 'pitch': 19, 'roll': 45, 'x_acceleration': 1, 'y_acceleration': -5, 'z_acceleration': -1}
2024-07-12 19:31:36 {'yaw': 3323, 'pitch': 19, 'roll': 46, 'x_acceleration': 1, 'y_acceleration': -1, 'z_acceleration': -8}
2024-07-12 19:31:36 {'yaw': 3318, 'pitch': 20, 'roll': 46, 'x_acceleration': 0, 'y_acceleration': 1, 'z_acceleration': -14}
2024-07-12 19:31:36 {'yaw': 3318, 'pitch': 20, 'roll': 46, 'x_acceleration': 0, 'y_acceleration': 1, 'z_acceleration': -14}
2024-07-12 19:31:36 {'yaw': 3313, 'pitch': 20, 'roll': 46, 'x_acceleration': 0, 'y_acceleration': 4, 'z_acceleration': -3}
2024-07-12 19:31:36 {'yaw': 3313, 'pitch': 20, 'roll': 46, 'x_acceleration': 0, 'y_acceleration': 4, 'z_acceleration': -3}
2024-07-12 19:31:36 {'yaw': 3308, 'pitch': 20, 'roll': 46, 'x_acceleration': -2, 'y_acceleration': 5, 'z_acceleration': 3}
2024-07-12 19:31:36 {'yaw': 3303, 'pitch': 20, 'roll': 45, 'x_acceleration': -6, 'y_acceleration': 3, 'z_acceleration': 7}
2024-07-12 19:31:36 {'yaw': 3303, 'pitch': 20, 'roll': 45, 'x_acceleration': -6, 'y_acceleration': 3, 'z_acceleration': 7}
2024-07-12 19:31:36 {'yaw': 3298, 'pitch': 20, 'roll': 45, 'x_acceleration': -9, 'y_acceleration': 2, 'z_acceleration': 2}
2024-07-12 19:31:36 {'yaw': 3298, 'pitch': 20, 'roll': 45, 'x_acceleration': -9, 'y_acceleration': 2, 'z_acceleration': 2}
2024-07-12 19:31:36 {'yaw': 3294, 'pitch': 20, 'roll': 46, 'x_acceleration': -7, 'y_acceleration': 0, 'z_acceleration': -15}
2024-07-12 19:31:36 {'yaw': 3289, 'pitch': 19, 'roll': 46, 'x_acceleration': -4, 'y_acceleration': -2, 'z_acceleration': -15}
2024-07-12 19:31:36 {'yaw': 3289, 'pitch': 19, 'roll': 46, 'x_acceleration': -4, 'y_acceleration': -2, 'z_acceleration': -15}
2024-07-12 19:31:36 {'yaw': 3285, 'pitch': 19, 'roll': 47, 'x_acceleration': 0, 'y_acceleration': -4, 'z_acceleration': -7}
2024-07-12 19:31:36 {'yaw': 3285, 'pitch': 19, 'roll': 47, 'x_acceleration': 0, 'y_acceleration': -4, 'z_acceleration': -7}
2024-07-12 19:31:36 {'yaw': 3280, 'pitch': 18, 'roll': 47, 'x_acceleration': 2, 'y_acceleration': -3, 'z_acceleration': -1}
2024-07-12 19:31:36 {'yaw': 3275, 'pitch': 19, 'roll': 47, 'x_acceleration': -2, 'y_acceleration': 2, 'z_acceleration': -5}
2024-07-12 19:31:36 {'yaw': 3275, 'pitch': 19, 'roll': 47, 'x_acceleration': -2, 'y_acceleration': 2, 'z_acceleration': -5}
2024-07-12 19:31:36 {'yaw': 3270, 'pitch': 19, 'roll': 47, 'x_acceleration': -5, 'y_acceleration': 4, 'z_acceleration': -8}
2024-07-12 19:31:36 {'yaw': 3270, 'pitch': 19, 'roll': 47, 'x_acceleration': -5, 'y_acceleration': 4, 'z_acceleration': -8}
2024-07-12 19:31:36 {'yaw': 3265, 'pitch': 19, 'roll': 47, 'x_acceleration': -6, 'y_acceleration': 4, 'z_acceleration': -9}
2024-07-12 19:31:36 {'yaw': 3265, 'pitch': 19, 'roll': 47, 'x_acceleration': -6, 'y_acceleration': 3, 'z_acceleration': -8}
2024-07-12 19:31:36 {'yaw': 3260, 'pitch': 18, 'roll': 47, 'x_acceleration': -6, 'y_acceleration': 3, 'z_acceleration': -8}
2024-07-12 19:31:36 {'yaw': 3255, 'pitch': 18, 'roll': 48, 'x_acceleration': -3, 'y_acceleration': -3, 'z_acceleration': -4}
2024-07-12 19:31:36 {'yaw': 3255, 'pitch': 18, 'roll': 48, 'x_acceleration': -3, 'y_acceleration': -3, 'z_acceleration': -4}
2024-07-12 19:31:36 {'yaw': 3250, 'pitch': 18, 'roll': 48, 'x_acceleration': -1, 'y_acceleration': -6, 'z_acceleration': 1}
2024-07-12 19:31:36 {'yaw': 3245, 'pitch': 18, 'roll': 48, 'x_acceleration': 1, 'y_acceleration': -7, 'z_acceleration': 3}
2024-07-12 19:31:36 {'yaw': 3245, 'pitch': 18, 'roll': 48, 'x_acceleration': 1, 'y_acceleration': -7, 'z_acceleration': 3}
2024-07-12 19:31:36 {'yaw': 3240, 'pitch': 18, 'roll': 49, 'x_acceleration': 3, 'y_acceleration': 3, 'z_acceleration': -3}
2024-07-12 19:31:37 {'yaw': 3240, 'pitch': 18, 'roll': 49, 'x_acceleration': 3, 'y_acceleration': 3, 'z_acceleration': -3}
2024-07-12 19:31:37 {'yaw': 3235, 'pitch': 19, 'roll': 50, 'x_acceleration': 2, 'y_acceleration': 8, 'z_acceleration': -5}
2024-07-12 19:31:37 {'yaw': 3230, 'pitch': 19, 'roll': 49, 'x_acceleration': -1, 'y_acceleration': 9, 'z_acceleration': -5}
2024-07-12 19:31:37 {'yaw': 3230, 'pitch': 19, 'roll': 49, 'x_acceleration': -1, 'y_acceleration': 9, 'z_acceleration': -5}
