2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 0, 'D6': 0, 'D7': 0}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 8, 'D6': 0, 'D7': -8}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 8, 'D6': 0, 'D7': -8}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 8, 'D6': 0, 'D7': -8}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 9, 'D6': 0, 'D7': -8}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 9, 'D6': 0, 'D7': -8}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 9, 'D6': 0, 'D7': -8}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 9, 'D6': 0, 'D7': -8}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 9, 'D6': 0, 'D7': -9}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 9, 'D6': 0, 'D7': -9}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 10, 'D6': 0, 'D7': -9}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 10, 'D6': 0, 'D7': -9}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 10, 'D6': 0, 'D7': -9}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 10, 'D6': 0, 'D7': -9}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 10, 'D6': 0, 'D7': -10}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 11, 'D6': 0, 'D7': -10}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 11, 'D6': 0, 'D7': -10}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 11, 'D6': 0, 'D7': -10}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 11, 'D6': 0, 'D7': -10}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 11, 'D6': 0, 'D7': -10}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 11, 'D6': 0, 'D7': -11}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 12, 'D6': 0, 'D7': -11}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 12, 'D6': 0, 'D7': -11}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 12, 'D6': 0, 'D7': -11}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 12, 'D6': 0, 'D7': -11}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 12, 'D6': 0, 'D7': -11}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 12, 'D6': 0, 'D7': -12}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 13, 'D6': 0, 'D7': -12}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 13, 'D6': 0, 'D7': -12}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 13, 'D6': 0, 'D7': -12}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 13, 'D6': 0, 'D7': -12}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 13, 'D6': 0, 'D7': -12}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 14, 'D6': 0, 'D7': -13}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 14, 'D6': 0, 'D7': -13}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 14, 'D6': 0, 'D7': -13}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 14, 'D6': 0, 'D7': -13}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 14, 'D6': 0, 'D7': -13}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 14, 'D6': 0, 'D7': -13}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 15, 'D6': 0, 'D7': -13}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 15, 'D6': 0, 'D7': -14}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 15, 'D6': 0, 'D7': -14}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 15, 'D6': 0, 'D7': -14}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 15, 'D6': 0, 'D7': -14}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 15, 'D6': 0, 'D7': -14}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 16, 'D6': 0, 'D7': -14}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 16, 'D6': 0, 'D7': -15}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 16, 'D6': 0, 'D7': -15}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 16, 'D6': 0, 'D7': -15}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 16, 'D6': 0, 'D7': -15}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 17, 'D6': 0, 'D7': -15}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 17, 'D6': 0, 'D7': -15}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 17, 'D6': 0, 'D7': -16}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 17, 'D6': 0, 'D7': -16}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 17, 'D6': 0, 'D7': -16}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 17, 'D6': 0, 'D7': -16}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 18, 'D6': 0, 'D7': -16}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 18, 'D6': 0, 'D7': -16}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 18, 'D6': 0, 'D7': -17}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 18, 'D6': 0, 'D7': -17}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 18, 'D6': 0, 'D7': -17}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 18, 'D6': 0, 'D7': -17}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 19, 'D6': 0, 'D7': -17}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 19, 'D6': 0, 'D7': -17}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 19, 'D6': 0, 'D7': -18}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 19, 'D6': 0, 'D7': -18}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 19, 'D6': 0, 'D7': -18}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 20, 'D6': 0, 'D7': -18}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 20, 'D6': 0, 'D7': -18}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 20, 'D6': 0, 'D7': -18}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 20, 'D6': 0, 'D7': -18}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 20, 'D6': 0, 'D7': -19}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 20, 'D6': 0, 'D7': -19}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 21, 'D6': 0, 'D7': -19}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 21, 'D6': 0, 'D7': -19}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 21, 'D6': 0, 'D7': -19}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 21, 'D6': 0, 'D7': -19}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 21, 'D6': 0, 'D7': -20}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 21, 'D6': 0, 'D7': -20}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 22, 'D6': 0, 'D7': -20}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 22, 'D6': 0, 'D7': -20}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 22, 'D6': 0, 'D7': -20}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 22, 'D6': 0, 'D7': -20}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 22, 'D6': 0, 'D7': -21}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 23, 'D6': 0, 'D7': -21}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 23, 'D6': 0, 'D7': -21}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 23, 'D6': 0, 'D7': -21}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 23, 'D6': 0, 'D7': -21}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 23, 'D6': 0, 'D7': -21}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 23, 'D6': 0, 'D7': -22}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 24, 'D6': 0, 'D7': -22}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 24, 'D6': 0, 'D7': -22}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 24, 'D6': 0, 'D7': -22}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 24, 'D6': 0, 'D7': -22}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 24, 'D6': 0, 'D7': -22}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 24, 'D6': 0, 'D7': -23}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 25, 'D6': 0, 'D7': -23}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 25, 'D6': 0, 'D7': -23}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 25, 'D6': 0, 'D7': -23}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 25, 'D6': 0, 'D7': -23}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 25, 'D6': 0, 'D7': -23}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 26, 'D6': 0, 'D7': -24}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 26, 'D6': 0, 'D7': -24}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 26, 'D6': 0, 'D7': -24}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 26, 'D6': 0, 'D7': -24}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 26, 'D6': 0, 'D7': -24}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 26, 'D6': 0, 'D7': -24}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 27, 'D6': 0, 'D7': -24}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 27, 'D6': 0, 'D7': -25}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 27, 'D6': 0, 'D7': -25}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 27, 'D6': 0, 'D7': -25}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 27, 'D6': 0, 'D7': -25}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 27, 'D6': 0, 'D7': -25}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 28, 'D6': 0, 'D7': -25}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 28, 'D6': 0, 'D7': -26}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 28, 'D6': 0, 'D7': -26}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 28, 'D6': 0, 'D7': -26}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 28, 'D6': 0, 'D7': -26}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 29, 'D6': 0, 'D7': -26}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 29, 'D6': 0, 'D7': -26}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 29, 'D6': 0, 'D7': -27}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 29, 'D6': 0, 'D7': -27}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 29, 'D6': 0, 'D7': -27}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 29, 'D6': 0, 'D7': -27}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 30, 'D6': 0, 'D7': -27}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 30, 'D6': 0, 'D7': -27}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 30, 'D6': 0, 'D7': -28}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 30, 'D6': 0, 'D7': -28}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 30, 'D6': 0, 'D7': -28}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 30, 'D6': 0, 'D7': -28}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 31, 'D6': 0, 'D7': -28}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 31, 'D6': 0, 'D7': -28}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 31, 'D6': 0, 'D7': -29}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 31, 'D6': 0, 'D7': -29}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 31, 'D6': 0, 'D7': -29}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 32, 'D6': 0, 'D7': -29}
2024-07-03 18:43:45 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 32, 'D6': 0, 'D7': -29}
